REPORTING YEAR,FACILITY NAME,LATITUDE,LONGITUDE,CITY NAME,COUNTY NAME,STATE,ZIP CODE,PARENT COMPANIES,GHG QUANTITY (METRIC TONS CO2e),SUBPARTS,GHGRP ID,REPORTED ADDRESS
2020,St Charles Energy Center,38.593093,-76.9066829,Waldorf,,MD,20602,CPV POWER HOLDINGS LP (25%); MARUBENI AMERICA CORP (25%); OSAKA GAS ENERGY AMERICA CORP (25%); TOYOTA TSUSHO POWER USA INC (25%),1441823,"C,D",1012885,5025 Thomas Edison Drive
2020,St. Clair,42.7642,-82.4719,SAINT CLAIR HAVEN,Saint Clair,MI,48054,DTE ENERGY CO (100%),1901037,"C,D",1000678,E CHINA TOWNSHIP
2020,St. Francis Power Plant,36.5852,-90.1779,CAMPBELL,Dunklin,MO,63933,ASSOCIATED ELECTRIC COOPERATIVE INC (100%),392836,"C,D",1006116,631 COUNTY ROAD 101
2020,St. Joseph Energy Center LLC,41.697037,-86.47686,New Carlisle,ST. JOSEPH COUNTY,IN,46552,AEIF ST JOSEPH HOLDING V LLC (80%); TOYOTA TSUSHO ST JOSEPH II LLC (20%),1724088,"C,D",1012942,54745 Walnut Road
2020,St. Nicholas Cogeneration Project,40.8222,-76.1736,SHENANDOAH,Schuylkill,PA,17976,SCHUYLKILL ENERGY RESOURCES INC (100%),1140136,"C,D",1001282,120 Yatesville Road
2020,St.Charles,30.004648,-90.464826,Montz,ST. CHARLES PARISH,LA,70068,ENTERGY CORP (100%),2242178,D,1013578,17494 River Rd
2020,Stanton A,28.4881,-81.1675,ORLANDO,Orange,FL,32831,NEXTERA ENERGY INC (100%),850980,D,1007317,5100 S ALAFAYA TRAIL
2020,"Stanton Energy Reliability Center, LLC",33.8073,-117.9833,Stanton,ORANGE COUNTY,CA,90680,,25587,D,1013939,10711 Dale Avenue
2020,State Line (MO),37.0659,-94.614,JOPLIN,Jasper,MO,64804,LIBERTY UTILITIES CO (60%); EVERGY INC (40%),1052951,D,1001111,2299 S STATE LINE AVE
2020,Sterling Power Plant,43.0803,-75.6003,Sherrill,ONEIDA COUNTY,NY,13461,ALLIANCE ENERGY GROUP LLC (100%),1956,D,1007919,110 East Seneca St.
2020,Stony Brook,42.1977,-72.5103,LUDLOW,Hampden,MA,1056,MASSACHUSETTS MUNICIPAL WHOLESALE ELECTRIC CO (90.76%); GREEN MOUNTAIN POWER CORP (8.8%),50854,"C,D",1001021,327 MOODY ST
2020,Streeter Station,42.5267,-92.4394,CEDAR FALLS,Black Hawk,IA,50613,CEDAR FALLS UTILITIES (100%),5130,"C,D",1001556,1 UTILITY PARKWAY
2020,Stryker Creek,31.9381,-94.9883,JACKSONVILLE,Cherokee,TX,75785,Vistra Corp (100%),132479,"C,D",1007619,1895 FM 2420 E
2020,Sugar Creek Generating Station,39.3922,-87.5103,WEST TERRE HAUTE,Vigo,IN,47885,NISOURCE INC (100%),1281519,"C,D",1000799,5900 DARWIN RD
2020,Sumpter Plant,42.167,-83.5318,BELLEVILLE,Wayne,MI,48111,WOLVERINE POWER SUPPLY COOPERATIVE INC (100%),237271,"C,D",1000222,8509 RAWSONVILLE ROAD
2020,Sun Peak Generating Station,36.137174,-115.034529,Las Vegas,CLARK COUNTY,NV,89142,BERKSHIRE HATHAWAY INC (100%),82456,D,1011465,6360 Vegas Valley Dr
2020,Sundance Power Plant,32.9285,-111.5899,CASA GRANDE,Pinal,AZ,85228,PINNACLE WEST CAPITAL CORP (100%),252592,D,1000237,2060 SUNDANCE ROAD
2020,Sunrise Power Company,35.2097,-119.585,FELLOWS,Kern,CA,93224,NRG ENERGY INC (100%),1122283,D,1000102,12857 SUNRISE ROAD
2020,Sutherland,42.0472,-92.8627,MARSHALLTOWN,Marshall,IA,50158,ALLIANT ENERGY CORP (100%),1093562,"C,D",1001549,3000 E MAIN ST RD
2020,Suwannee River Power Plant,30.3764,-83.1806,LIVE OAK,Suwannee,FL,32060,DUKE ENERGY CORP (100%),44184,C,1001490,4037 RIVER ROAD
2020,Sweatt Electric Generating Plant,32.2925,-88.7461,MERIDIAN,Lauderdale,MS,39307,THE SOUTHERN CO (100%),8773,C,1000697,5118 VALLEY ROAD
2020,Sycamore Combustion Turbine,41.6722,-93.6769,JOHNSTON,Polk,IA,50323,BERKSHIRE HATHAWAY INC (100%),3955,C,1000520,6141 NW BEAVER DR
2020,Sylvarena Generating Plant,31.9842,-89.4131,RALEIGH,Smith,MS,39153,COOPERATIVE ENERGY A MISSISSIPPI ELECTRIC COOPERATIVE (100%),117026,D,1000298,3012 SMITH COUNTY ROAD 97
2020,T C Ferguson Power Plant,30.558,-98.3705,MARBLE FALLS,Llano,TX,78654,LOWER COLORADO RIVER AUTHORITY (96.5%); CITY OF SAN MARCOS (3.5%),1284950,D,1000996,2001 FERGUSON RD
2020,T H Wharton,29.9414,-95.5333,HOUSTON,Harris,TX,77064,NRG ENERGY INC (100%),519172,"C,D",1007243,16301 HIGHWAY 249
2020,T J Labbe Electric Generating Station,30.2554,-92.0433,LAFAYETTE,Lafayette,LA,70507,LAFAYETTE CITY PARISH CONSOLIDATED GOVERNMENT (100%),12645,D,1006210,208 RENAUD DR
2020,TDX NORTH SLOPE GEN/NORTH SLOPE GENERATI,70.200176,-148.466685,anchorage,NORTH SLOPE BOROUGH,AK,99503,TANADGUSIX CORP (100%),87945,C,1005711,"3601 C Street, Suite 1000-51"
2020,TES Filer City Station,44.217,-86.2906,FILER CITY,Manistee,MI,49634,CMS ENERGY CORP (50%); KCR POWER CO LLC (5%); WESTERN MICHIGAN COGENERATION LP (44%); LOUISIANA IRON WORKS INC (1%),532175,C,1000534,700 MEE ST
2020,TEXAS MEDICAL CENTER CENTRAL HEATING AND COOLING SERVICES CORPORATION,29.703682,-95.396186,HOUSTON,HARRIS COUNTY,TX,77030,TEXAS MEDICAL CENTER CENTRAL HEATING & COOLING SERVICES CORP (100%),112645,C,1000053,1615 BRAESWOOD
2020,TREASURE COAST ENERGY CENTER,27.3839,-80.3775,FORT PIERCE,ST. LUCIE COUNTY,FL,34981,FLORIDA MUNICIPAL POWER AGENCY (100%),746800,D,1002818,4545 ENERGY LANE
2020,TRIGEN - LEADENHALL STREET,39.273037,-76.618646,BALTIMORE,BALTIMORE CITY,MD,21230,VICINITY ENERGY (100%),48029,C,1003398,1500 LEADENHALL STREET
2020,TRIGEN - NORTH CENTRAL AVENUE,39.26081,-76.52995,BALTIMORE,BALTIMORE CITY,MD,21202,vicinity Energy (100%),15894,C,1006413,"201-3 CENTRAL AVENUE, NORTH"
2020,TS Power Plant,40.7458,-116.5297,BATTLE MOUNTAIN,Eureka,NV,89820,BARRICK GOLD CORP (61.5%); NEWMONT CORP (38.5%),1133569,D,1000446,450 TS POWER PLANT ROAD
2020,Taconite Harbor Energy Center,47.5314,-90.9111,SCHROEDER,Cook,MN,55613,ALLETE INC (100%),6,"C,D",1000149,8124 West Highway 61
2020,Tait Electric Generating Station,39.7286,-84.2106,DAYTON,Montgomery,OH,45439,ROCKLAND POWER PARTNERS II LP (100%),461676,D,1001383,2101 ARBOR BOULEVARD
2020,Talbot Energy Facility,32.5892,-84.6917,BOX SPRINGS,Talbot,GA,31801,OGLETHORPE POWER CORP (100%),303324,"C,D",1005807,9125 CARTLEDGE RD
2020,Tanner Street Generation,42.6308,-71.3133,LOWELL,Middlesex,MA,1852,TANNER STREET GENERATION LLC (100%),10234,"C,D",1001279,2 TANNER ST
2020,Teche Power Station,29.8223,-91.5427,BALDWIN,Saint Mary,LA,70514,CLECO CORPORATE HOLDINGS LLC (100%),275863,"C,D",1001604,237 NEWMAN ST
2020,Tejas Power Generation,29.64596,-95.446535,Houston,HARRIS COUNTY,TX,77045,FRIENDSWOOD ENERGY GENCO LLC (100%),16344,D,1013187,12582 Hiram Clarke Rd
2020,Tenaska Frontier Generation Station,30.5924,-95.9178,SHIRO,Grimes,TX,77876,TENASKA FRONTIER PARTNERS LTD (100%),1460249,"C,D",1001303,17500 HWY 30
2020,Tenaska Gateway Generating Station,32.0164,-94.6189,Long Branch,Rusk,TX,75669,TENASKA GATEWAY PARTNERS LTD (100%),1624392,"C,D",1001331,7589 State Hwy 315 E
2020,Tenaska Georgia Generating Station,33.3516,-84.9996,FRANKLIN,Heard,GA,30217,TENASKA GEORGIA PARTNERS LP (100%),38757,"C,D",1001302,2100 GEORGIA BROWN ROAD
2020,Tenaska Kiamichi Generating Station,34.6831,-95.9349,KIOWA,Pittsburg,OK,74553,KIOWA POWER PARTNERS LLC (100%),2226528,D,1000059,4386 Old 69 Road
2020,Tenaska Lindsay Hill,32.6514,-86.7386,BILLINGSLEY,Autauga,AL,36006,TENASKA ALABAMA PARTNERS LP (100%),781256,D,1001394,3405 COUNTY ROAD 26
2020,Tenaska Virginia Generating Station,37.8667,-78.3813,SCOTTSVILLE,Fluvanna,VA,24590,TENASKA VIRGINIA PARTNERS LP (100%),1746643,D,1000818,2300 BRANCH ROAD
2020,Tenaska Westmoreland Generating Station,40.1764,-79.6934,Smithton,WESTMORELAND COUNTY,PA,15479,TENASKA PENNSYLVANIA PARTNERS LLC (100%),2376684,"C,D",1013277,446 Smithon Pike
2020,Tenjo Vista Power Plant,13.408671,144.673445,Piti,,GU,96915,GUAM POWER AUTHORITY (100%),20042,C,1012032,"Lot 19 Tract 2411, Route 2A, Tenjo Vista"
2020,Terry Bundy Generating Station,40.9108,-96.6147,LINCOLN,Lancaster,NE,68517,LINCOLN ELECTRIC SYSTEM (100%),89230,"C,D",1007144,7707 BLUFF ROAD
2020,Texas City Cogeneration,29.3787,-94.944,TEXAS CITY,Galveston,TX,77590,VOLT PARENT LP (100%),1006698,D,1000504,3221 5TH AVE SOUTH
2020,Theodore Cogeneration,30.5248,-88.1289,Theodore,Mobile,AL,36582,THE SOUTHERN CO (100%),731687,"C,D",1001140,7910 Rangeline Road
2020,Thomas A. Smith Energy Facility,34.7094,-84.9182,DALTON,Murray,GA,30721,OGLETHORPE POWER CORP (100%),2842048,"C,D",1000801,925 LOOPERS BRIDGE ROAD
2020,Thomas Fitzhugh,35.4617,-93.8053,OZARK,Franklin,AR,72949,ARKANSAS ELECTRIC COOPERATIVE CORP (100%),203729,"C,D",1001433,6006 Lock and Dam Road
2020,Thomas Hill Energy Center,39.5531,-92.6392,CLIFTON HILL,Randolph,MO,65244,ASSOCIATED ELECTRIC COOPERATIVE INC (100%),6694259,"C,D",1000716,5693 HIGHWAY F
2020,Tiger Bay Cogeneration Facility,27.7447,-81.85,FORT MEADE,Polk,FL,33841,DUKE ENERGY CORP (100%),308674,D,1001137,3219 STATE ROAD 630 WEST
2020,Tilton Power Station,40.1063,-87.6539,TILTON,Vermilion,IL,61833,"Boomerang Power, LLC (100%)",64021,D,1006768,80 WEST 1ST ST
2020,Tiverton Power,41.6417,-71.17,TIVERTON,Newport,RI,2878,TIVERTON POWER (100%),612205,D,1001301,304 PROGRESS RD
2020,Tolk Station,34.1847,-102.5686,MULESHOE,Lamb,TX,79371,XCEL ENERGY INC (100%),2023174,"C,D",1001043,9M E OF MULESHOE ON HWY 70
2020,Tom G.Smith Power Plant,26.6125,-80.0678,Lake Worth,PALM BEACH COUNTY,FL,33461,CITY OF LAKE WORTH (100%),5730,"C,D",1004420,117 College Street
2020,Tracy,39.5625,-119.525,SPARKS,Storey,NV,89434,BERKSHIRE HATHAWAY INC (100%),2016654,"C,D",1007549,1799 Waltham Way
2020,Tracy Combined Cycle Power Plant,37.7107,-121.4906,TRACY,San Joaquin,CA,95377,MIDDLE RIVER POWER LLC (100%),315928,"C,D",1007312,14950 W SCHULTE ROAD
2020,Trenton Channel,42.1236,-83.1811,TRENTON,Wayne,MI,48183,DTE ENERGY CO (100%),344580,"C,D",1000679,4695 JEFFERSON AVE W
2020,Trimble County,38.5847,-85.4117,BEDFORD,Trimble,KY,40006,PPL CORP (100%),7693791,"C,D",1006542,487 CORN CREEK ROAD
2020,Trinidad,32.1264,-96.1014,TRINIDAD,Henderson,TX,75163,Vistra Corp (100%),34369,"C,D",1000947,1320 MCENTIRE
2020,"Troy Energy, LLC",41.4774,-83.4616,LUCKEY,Wood,OH,43443,"LS Power Development, LLC (100%)",518747,"C,D",1006715,22379 PEMBERVILLE ROAD
2020,Tulsa,36.1125,-95.9917,TULSA,Tulsa,OK,74102,AMERICAN ELECTRIC POWER CO INC (100%),180081,D,1000864,3600 S ELWOOD
2020,Turkey Point,25.4356,-80.3308,HOMESTEAD,Miami-Dade,FL,33035,NEXTERA ENERGY INC (100%),2358718,D,1007159,9700 SW 344TH ST
2020,Twin Oaks,31.0932,-96.6965,BREMOND,Robertson,TX,76629,MAJOR OAK POWER LLC (100%),2791060,D,1001070,13065 PLANT RD
2020,UNIVERSITY OF NORTH DAKOTA HEATING PLANT,47.953676,-97.168354,GRAND FORKS,GRAND FORKS COUNTY,ND,58202,NORTH DAKOTA UNIVERSITY SYSTEM (100%),59320,C,1001074,3791 Campus Road
2020,UTILITY PLANTS SECTION,64.82639,-147.64958,FORT WAINWRIGHT,FAIRBANKS NORTH STAR BOROUGH,AK,99703,DOYON LTD (50%); FAIRBANKS SEWER & WATER INC (50%),304587,C,1004239,"BLDG 3595, Oak Street"
2020,UW CENTRAL ENERGY PLANT,41.317005,-105.571106,LARAMIE,ALBANY COUNTY,WY,82071,STATE OF WYOMING (100%),26114,C,1002880,654 N. 19th Steet 
2020,UW Madison - Charter St.,43.07034,-89.4057,Madison,DANE COUNTY,WI,53715,STATE OF WISCONSIN (100%),197257,C,1007973,117 N. Charter St.
2020,UW Milwaukee,43.078689,-87.877823,Milwaukee,MILWAUKEE COUNTY,WI,53211,STATE OF WISCONSIN (100%),23664,C,1007759,3359 N. Downer Ave.
2020,Union Power Station,33.2961,-92.5933,EL DORADO,Union,AR,71730,ENTERGY CORP (100%),3782117,D,1000800,6434 CALION HWY
2020,University Park Energy,41.4405,-87.7528,UNIVERSITY PARK,Will,IL,60466,"LS Power Development, LLC (100%)",233731,"C,D",1006403,2635 DRALLE ROAD
2020,University of Colorado Boulder - Utility Services,40.0076,-105.2693,Boulder,BOULDER COUNTY,CO,80309,UNIVERSITY OF COLORADO AT BOULDER (100%),55206,C,1002459,
2020,University of Florida Cogeneration Plant,29.6397,-82.3486,GAINESVILLE,Alachua,FL,32611,DUKE ENERGY CORP (100%),168574,"C,D",1000402,BUILDING 82 MOWRY ROAD
2020,University of South Carolina,33.996305,-81.027157,Columbia,RICHLAND COUNTY,SC,29208,UNIVERSITY OF SOUTH CAROLINA (100%),33987,C,1007355,306 Benson School
2020,Urquhart,33.435,-81.9111,BEECH ISLAND,Aiken,SC,29842,DOMINION ENERGY INC (100%),816493,"C,D",1000910,100 KEITH MULLIS DRIVE
2020,V H Braunig,29.2575,-98.3828,ELMENDORF,Bexar,TX,78112,CPS ENERGY (100%),1732680,"C,D",1001104,15290 STREICH RD
2020,VI WATER AND POWER AUTHORITY,18.33079,-64.960424,ST THOMAS,ST. THOMAS ISLAND,VI,804,VIRGIN ISLANDS WATER & POWER AUTHORITY (100%),319197,C,1007967,KRUM BAY FACILITY
2020,"VI WATER AND POWER AUTHORITY, Richmond Plant",17.750141,-64.714793,CHRISTIANSTED,ST. CROIX ISLAND,VI,820,VIRGIN ISLANDS WATER & POWER AUTHORITY (100%),268223,C,1008001,1 Penitentiary Lane
2020,"VICINITY ENERGY GRAND RAPIDS, LLC",42.96325,-85.672565,GRAND RAPIDS,KENT COUNTY,MI,49503,VICINITY ENERGY LLC (100%),42216,C,1002659,156 WEST FULTON AVENUE
2020,"VIKING ENERGY OF LINCOLN, LLC",44.6802,-83.4188,LINCOLN,ALCONA COUNTY,MI,48742,National Salvage & Services Corp (100%),30068,C,1004859,509 W. State St.
2020,"VIKING ENERGY OF MCBAIN, LLC",44.20409,-85.22062,MC BAIN,MISSAUKEE COUNTY,MI,49657,VIKING ENERGY OF MCBAIN LLC (100%),26296,C,1004428,6751 WEST GERWOUDE DRIVE
2020,VIRGINIA PUBLIC UTILITIES,47.52103,-92.54146,VIRGINIA,ST. LOUIS COUNTY,MN,55792,CITY OF VIRGINIA (100%),59222,"C,NN",1003228,618 SECOND STREET SOUTH
2020,Valencia Power Plant,34.6063,-106.732,BELEN,Valencia,NM,87002,SOUTHWEST GENERATION OPERATING CO LLC (100%),44141,"C,D",1000270,55 CHRISTINE DRIVE
2020,Valley (WEPCO),43.0303,-87.9233,MILWAUKEE,Milwaukee,WI,53233,WEC Energy Group Inc (100%),440712,D,1006631,1035 WEST CANAL ST
2020,Valley Generating Station,34.2481,-118.3903,SUN VALLEY,Los Angeles,CA,91352,CITY OF LOS ANGELES (100%),338622,"C,D",1001457,11801 SHELDON ST
2020,Valmont,40.0195,-105.202,BOULDER,Boulder,CO,80302,XCEL ENERGY INC (100%),8897,"C,D",1001463,1800 N 63RD ST
2020,Vandolah Power Project,27.5242,-81.9236,WAUCHULA,Hardee,FL,33873,NORTHERN STAR GENERATION LLC (100%),316757,"C,D",1000814,2394 VANDOLAH ROAD
2020,Venice,38.6642,-90.1764,VENICE,Madison,IL,62090,AMEREN CORP (100%),40368,"C,D",1001528,701 MAIN ST
2020,Vernon Boulevard,40.7539,-73.9506,LONG ISLAND CITY,Queens,NY,11427,NEW YORK POWER AUTHORITY (100%),36849,"C,D",1000111,42 30 VERNON BLVD
2020,Vicinity Energy Kansas City,39.112142,-94.579614,KANSAS CITY,JACKSON COUNTY,MO,64106,Vicinity Energy (100%),171083,C,1002452,115 GRAND AVENUE
2020,Vicinity Energy Oklahoma City Inc.,35.46737,-97.51289,Oklahoma City,OKLAHOMA COUNTY,OK,73102,VEOLIA ENVIRONMENTAL SERVICES NORTH AMERICA CORP (100%),32498,C,1013243,1 N E K Gaylord Blvd
2020,"Vicinity Energy Philadelphia, Inc - Schuylkill Station",39.9422,-75.1875,PHILADELPHIA,Philadelphia,PA,19146,VICINITY ENERGY (100%),56896,C,1007205,2600 CHRISTIAN STREET
2020,"Vicinity Energy Trenton, L.P.",40.216903,-74.765378,Trenton,MERCER COUNTY,NJ,8608,VICINITY ENERGY (100%),27160,C,1003084,320 S. Warren Street
2020,"Vicinity Energy Tulsa, Inc.",36.15182,-95.99727,Tulsa,TULSA COUNTY,OK,74103,VICINITY ENERGY LLC (100%),35081,C,1004202,202 S. Frisco
2020,Victoria City,28.7883,-97.01,Victoria,VICTORIA COUNTY,TX,77901,VICTORIA CITY POWER LLC (100%),45367,D,1013540,1301 Willow
2020,Victoria Port Power LLC,28.696406,-96.944835,Victoria,VICTORIA COUNTY,TX,77905,VICTORIA PORT POWER LLC (100%),40957,D,1013541,2100 Old Bloomington Road
2020,Victoria Power Station,28.7883,-97.01,VICTORIA,Victoria,TX,77901,ROCKLAND CAPITAL LLC (99.9%),404239,"C,D",1000924,1205 S BOTTOM ST
2020,Virginia City Hybrid Energy Center,36.9161,-82.3381,St. Paul,Wise,VA,24283,DOMINION ENERGY INC (100%),819406,D,1000552,3421 Russell Creek Road
2020,W A Parish,29.4783,-95.6358,THOMPSONS,Fort Bend,TX,77469,NRG ENERGY INC (100%),10433780,"C,D,PP",1006868,YU JONES RD
2020,W H Sammis,40.5308,-80.6311,STRATTON,Jefferson,OH,43961,Energy Harbor Generation LLC (100%),5125783,"C,D",1006794,
2020,W H Zimmer Generating Station,38.8689,-84.2286,MOSCOW,Clermont,OH,45153,Vistra Corp (100%),5097843,"C,D",1001007,1781 US ROUTE 52
2020,W S Lee,34.6022,-82.435,WILLIAMSTON,Anderson,SC,29697,DUKE ENERGY CORP (100%),2323311,"C,D",1000908,LEE STEAM PLANT RD
2020,WARBASSE HOUSES & POWER PLANT,40.58125,-73.97456,BROOKLYN,KINGS COUNTY,NY,11224,AMALGAMATED WARBASSE HOUSES TENANTS ASSOC INC (100%),32992,C,1005111,2701 WEST 6TH STREET
2020,WESTERN 102 POWER PLANT,39.55904,-119.51061,MCCARRAN,STOREY COUNTY,NV,89437,BARRICK GOLD CORP (100%),151661,C,1004748,2555 WALTHAM WAY
2020,WILLMAR MUNICIPAL UTILITIES,45.121461,-95.0526,WILLMAR,KANDIYOHI COUNTY,MN,56201,CITY OF WILLMAR MINNESOTA (100%),0,C,1004590,710 BENSON AVE SW
2020,WYANDOTTE DEPT MUNI POWER,42.2081,-83.1453,WYANDOTTE,WAYNE COUNTY,MI,48192,WYANDOTTE MUNICIPAL SERVICES (100%),38740,"C,D",1008434,2555  VAN ALSTYNE
2020,Wabash River Highland Plant,39.53,-87.4247,West Terre Haute,VIGO COUNTY,IN,47885,WABASH VALLEY POWER ASSOC (100%),66900,"C,D",1012853,445 Bolton Road
2020,Wading River Facility,40.9569,-72.8774,WADING RIVER,Suffolk,NY,11786,NATIONAL GRID USA (100%),38424,D,1001080,NORTH COUNTRY ROAD
2020,"Wallingford Energy, LLC",41.4486,-72.8358,Wallingford,New Haven,CT,6460,"LS Power Development, LLC (100%)",89646,"C,D",1000069,115 John St
2020,"Walnut Creek Energy, LLC.",34.00771,-117.94262,City of Industry,LOS ANGELES COUNTY,CA,91745,CLEARWAY ENERGY INC (100%),215396,D,1010417,911 Bixby Drive
2020,Walnut Energy Center,37.4878,-120.8956,TURLOCK,Stanislaus,CA,95380,TURLOCK IRRIGATION DISTRICT (100%),554542,D,1000464,600 S WASHINGTON ROAD
2020,Walter M. Higgins III Generating Station,35.6139,-115.3561,PRIMM,Clark,NV,89019,BERKSHIRE HATHAWAY INC (100%),728462,"C,D",1000278,1275 E PRIMM BLVD
2020,Walter Scott Jr. Energy Center,41.18,-95.8408,COUNCIL BLUFFS,Pottawattamie,IA,51501,CENTRAL IOWA POWER COOPERATIVE (9.66%); BERKSHIRE HATHAWAY INC (71%); LINCOLN ELECTRIC SYSTEM (6.3%); CORN BELT POWER COOPERATIVE (4.41%); MUNICIPAL ENERGY AGENCY OF NEBRASKA INC (3.44%); MUNICIPAL ELECTRIC UTILITY OF THE CITY OF CEDAR FALLS IOWA (2.39%); ATLANTIC MUNICIPAL UTILITIES (1.07%),4977347,"C,D",1001551,7215 NAVAJO ST
2020,"Walton County Power, LLC",33.8147,-83.6969,MONROE,Walton,GA,30656,WALTON COUNTY POWER LLC (100%),170102,"C,D",1001328,920 BIRCH ST
2020,Wansley (6052),33.4124,-85.0345,FRANKLIN,Heard,GA,30170,MUNICIPAL ELECTRIC AUTHORITY OF GEORGIA (9%); THE SOUTHERN CO (72%); OGLETHORPE POWER CORP (18%); CITY OF DALTON (1%),228461,"C,D",1001015,3461 HOLLINGSWORTH FERRY ROAD
2020,Wansley (7946),33.4082,-85.0399,FRANKLIN,Heard,GA,30217,MUNICIPAL ELECTRIC AUTHORITY OF GEORGIA (100%),1212400,D,1007100,3461 HOLLINGSWORTH FERRY RD
2020,Wansley CC,33.4082,-85.0399,Franklin,HEARD COUNTY,GA,30170,THE SOUTHERN CO (100%),3134905,"C,D",1010612,3461 Hollingsworth Ferry Rd
2020,Warren,41.8358,-79.19,WARREN,Warren,PA,16365,GENON ENERGY INC (100%),1522,C,1000880,2325 PENNSYLVANIA AVE W EXT
2020,Warren County Power Station,38.96986,-78.179995,Front Royal,WARREN COUNTY,VA,22630,DOMINION ENERGY INC (100%),3402474,"C,D",1011685,477 Kelley Drive
2020,Warren F. Sam Beasley Pwr Station,39.2798,-75.6246,SMYRNA,Kent,DE,19977,DELAWARE MUNICIPAL ELECTRIC COORPORATION (100%),17439,D,1000121,217 ARTISAN DRIVE
2020,Washington County Cogen (Olin),31.2622,-88.0052,McIntosh,Washington,AL,36553,THE SOUTHERN CO (100%),450439,"C,D",1001135,Industrial Road
2020,"Washington County Power, LLC",33.0917,-82.9803,SANDERSVILLE,Washington,GA,31082,WASHINGTON COUNTY POWER LLC (100%),64347,"C,D",1000791,1177 COUNTY LINE ROAD
2020,Washington Parish Energy Center,30.7914,-89.9092,Bogalusa,Washington,LA,70427,ENTERGY CORP (100%),3589,D,1013864,18457 Power Line Road
2020,Waterbury Generation,41.5444,-73.0416,WATERBURY,New Haven,CT,6708,ENGIE HOLDINGS INC (100%),11228,D,1000538,725 BANK ST
2020,Wateree,33.8264,-80.6218,EASTOVER,Richland,SC,29044,DOMINION ENERGY INC (100%),806328,"C,D",1000911,142 WATEREE STATION ROAD
2020,Waterford 1 & 2,29.9994,-90.4758,KILLONA,St. Charles,LA,70066,ENTERGY CORP (100%),80005,"C,D",1001190,"17705 Highway 18, River Road"
2020,Waterford Plant,39.5314,-81.7172,WATERFORD,Washington,OH,45786,LIGHTSTONE GENERATION LLC (100%),2507066,"C,D",1000106,201 RIGHTEOUS RIDGE ROAD
2020,Watson Electric Generating Plant,30.4408,-89.0265,GULFPORT,Harrison,MS,39501,THE SOUTHERN CO (100%),1288045,"C,D",1000698,LORRAINE ROAD
2020,Waukegan,42.3833,-87.8133,WAUKEGAN,Lake,IL,60087,NRG ENERGY INC (100%),762035,"C,D",1001522,401 E. GREENWOOD AVE
2020,Weleetka Power Station,35.3246,-96.136,Weleetka,OKFUSKEE COUNTY,OK,74880,AMERICAN ELECTRIC POWER CO INC (100%),1682,C,1005241,
2020,Welsh Power Plant,33.0583,-94.844,PITTSBURG,Titus,TX,75686,AMERICAN ELECTRIC POWER CO INC (100%),3672822,D,1000375,FM RD 1735
2020,West Campus Cogeneration Facility,43.0751,-89.4251,MADISON,Dane,WI,53701,MGE ENERGY INC (100%),248765,C,1000249,515 WALNUT ST
2020,West County Energy Center,26.6986,-80.3747,LOXAHATCHEE,Palm Beach,FL,33470,NEXTERA ENERGY INC (100%),7028441,"C,D",1007171,20505 STATE RD 80
2020,West Deptford Energy Station,39.83731,-75.22458,West Deptford,GLOUCESTER COUNTY,NJ,8066,PIRLO ENERGY HOLDINGS LLC (100%),887640,"C,D",1011543,3 Paradise Road
2020,West Gardner Generating Station,38.7878,-94.985,JOHNSON,Johnson,KS,66021,EVERGY INC (100%),54492,D,1001180,18827 DILLIE ROAD
2020,West Lorain,41.4297,-82.2633,LORAIN,Lorain,OH,44053,EDGEWATER GENERATION HOLDINGS LLC (100%),47317,"C,D",1000109,7101 WEST ERIE AVE
2020,West Marinette,45.0869,-87.6881,Marinette,Marinette,WI,54143,WEC Energy Group Inc (100%),78708,"C,D",1000985,W1830 W Cleveland Av
2020,West Springfield,42.0956,-72.5958,WEST SPRINGFIELD,Hampden,MA,1089,NAUTILUS POWER LLC (100%),2507,"C,D",1000663,15 AGAWAM AVE
2020,"West Valley Power, LLC",40.6663,-112.031,WEST VALLEY CITY,Salt Lake,UT,84170,Utah Municipal Power Agency (100%),180611,D,1000117,5935 WEST 4700 SOUTH
2020,Westbrook Energy Center,43.6576,-70.3772,WESTBROOK,Cumberland,ME,4092,VOLT PARENT LP (100%),378116,"C,D",1001404,60 EISENHOWER DRIVE
2020,Weston,44.8606,-89.6553,Kronenwetter,Marathon,WI,54455,WEC Energy Group Inc (76%); Dairyland Power Cooperative (24%),3657231,"C,D",1000986,2491 Old Hwy 51
2020,Westport,39.2719,-76.6186,BALTIMORE,Baltimore,MD,21230,EXELON CORP (100%),2895,D,1000646,2810 CLARE ST
2020,Wheatland Generating Facility LLC,38.6716,-87.2931,WHEATLAND,Knox,IN,47597,DUKE ENERGY CORP (100%),110007,"C,D",1001371,480 NORTH HALL ROAD
2020,Wheaton Generating Plant,44.8864,-91.5158,EAU CLAIRE,Chippewa,WI,54701,XCEL ENERGY INC (100%),27864,C,1000510,3008 80TH ST
2020,Wheelabrator - Frackville,40.7817,-76.1781,FRACKVILLE,Schuylkill,PA,17931,WHEELABRATOR TECHNOLOGIES HOLDINGS INC (100%),88611,D,1006714,475 MOREA RD
